[O-][N+](=O)C1=CC(=C(C(=C1)[N+]([O-])=O)Cl)[N+]([O-])=O,1
[O-][N+](=O)C1=C3C(=CC=C1)C2=CC=CC=C2C(O3)=O,1
CC3=C2C1=CC=CC=C1C=CC2=C(C4=CC=CC=C34)CO,1
CC3=C2C=CC1=CC=CC=C1C2=CC4=CC=CC=C34,1
CC1=CC=C(C=C1)S(=O)(=O)OCC2=CC=C(C=C2)[N+]([O-])=O,1
CN1CCN(CC1)C5=CC(=O)C2=C(C4=C(C(=N2)C)C3=CC=CC=C3[NH]4)C5=O,1
CC1=C(C3=C(C=C1)C(=O)C2=C(C=CC=C2)C3=O)O,1
CC2C1=C(C=CC(=C1)F)C3=C2C=C(C=C3)F,1
O=NC1=CC3=C(C=C1)C2=CC=CC=C2C3,1
OC3C1OC1C2=C4C(=C(C=C2)O)C7=C5C(=C34)C(=CC=C5C6OC6C7=O)O,1
OC(=O)C1=CC(=C(C=C1)Cl)[N+]([O-])=O,1
N(C1=CC=CC=C1)C2=CC=C(C=C2)NC3=CC=CC=C3,1
C[N+]3=C2C=CC1OC1C2=CC=C3,1
COC1=C(C=C(C=C1)N)N,1
CC(=O)NC1=CC=C(C=C1)C(=O)C2OC2C3=CC=CC=C3,1
C[N]1C(=NC2=C1C=C(C)C3=NC(=CN=C23)C4=CC=CC=C4)N,1
[O-][N+]([O-])=C1CCCC1,1
COC2=C1OC(=CC1=C(C=C2)N(CCCl)CCCl)[N+]([O-])=O,1
COC3=C(C=C2N=C1C=C(C(=CC1=NC2=C3)N)OC)N,1
C[N]2C(=NC3=NC1=CC=CC=C1C=C23)N,1
OC5C(O)C4=C(C3=NC2=C1C=CC=CC1=CC=C2C=C3C=C4)C6OC56,1
NC3=C2C=C1C=CC=CC1=NC2=CC=C3,1
[O-][N+](=O)C1=CC4=C2C(=C1)CCC3=C2C(=CC(=C3)[N+]([O-])=O)CC4,1
[O-][N+](=O)C3=CC2=NC1=CC=CC=C1N=C2C=C3,1
CCOP(=O)(OC1=CC=C(C=C1)[N+]([O-])=O)C2=CC=CC=C2,1
[O-][N+](=O)C3=C2C=CC1=CC=CC4=C1C2=C(C=C3)C(=O)C4=O,1
CC(C)S(Cl)(=O)=O,1
CC3=C2C1=CC=CC=C1[NH]C2=CC(=N3)N,1
ClCC(Cl)CBr,1
CC2=C(N=C1C(=C(C=CC1=N2)N)C)C,1
CC1=CC4=C(C=C1)C5=C2C=CC=CC2=CC6=C3C=CC=CC3=CC4=C56,1
NC1=CC(=CC=C1)[N+]([O-])=O,1
[O-][N+](=O)C2=C1SN=C(C1=CC=C2)Cl,1
[O-][N+](=O)C4=C2C=CC=C3C1=CC=CC=C1C(=C23)C(=C4)[N+]([O-])=O,1
[O-][N+](=O)C1=C(C=CC=C1)SSC(Cl)=C(Cl)Cl,1
CN(C)CCCNC2=C1C(=CC=C(C1=NC3=CC=CC=C23)Cl)[N+]([O-])=O,1
COC4=CC(=O)C3=C2[NH]C1=C(CCCC1)C2=C(C)N=C3C4=O,1
CC=CC=O,1
C[N+]2=C1C=CC(=CC1=CC3=CC=CC=C23)N,1
CC(=O)ON(C(C)=O)C1=CC=C(C=C1)SC2=CC=CC=C2,1
CC1C=C(C=O)C(=CC2(O)CC(C)(C)CC12)C=O,1
C1=CC2=C(C=C1)C3=CC=C4C=CC=C5C=CC(=C2)C3=C45,1
ClC2=C1C=CC=CC1=CC=C2,1
C2C1=C(C=CC=C1)C3=C2C4=C(C=C3)C=CC5=C4C=CC=C5,1
CC1=C(C=CC(=C1)N)N,1
COC1=CC(=C(C=C1)OC)N=NC3=C2C=CC=CC2=CC=C3O,1
CN(C)C1=CC=C(C=C1)N=NC3=C2C=CC=CC2=CC=C3,1
COP(=O)(OC)OC,1
ClC(Cl)C#N,1
[O-][N+](=O)C1=CC2=C(C=C1)NCC2,1
[O-][N+](=O)C1=CC(=CS1)C(=O)NC2=C(C=CC=C2)F,1
C[N]1C(=NC=C1[N+]([O-])=O)C2NC(CO)(CO)CO2,1
COC1=C(C=CC(=C1)O)NC3=C2C=CC=CC2=NC4=CC=CC=C34,1
COC(=O)C1=C(C=CC=C1)O,1
O1C4C1C2=C(C=CC3=CC=CC=C23)C5=C4C=CC=C5,1
CC1=CC(=C(C=C1)[N+]([O-])=O)[N+]([O-])=O,1
O=C5C=C3C2=C(C=C1C=CC=CC1=C2)C4=C3C(=CC=C4)C5=O,1
[O-][N+](=O)C1=CC=C(O1)C=CC=NN2CC(=O)NC2=O,1
C[N]1C(=NC2=NC=C(C=C12)C3=CC=CC=C3)N,1
BrC(=C)C=O,1
CC(=O)NC(CSC(Cl)=C(Cl)C(Cl)=C(Cl)Cl)C(O)=O,1
[O-][N+](=O)C2=C1C(=CC=CC1=CC=C2)[N+]([O-])=O,1
COC4=C1C5=C(C(OC1=C3C2C=COC2OC3=C4)=O)C(CC5)O,1
CC(=C)C2=CC=C(C)C1=CC=C(C=O)C1=C2,1
CC1=CC=C[N]2C1=NC3=CC=C(N)N=C23,1
C1=CC2=C(C=C1)C3=CN=C4C=CC=C5C=CC(=C2)C3=C45,1
COC(=O)C(=CC1=CC=C(O1)[N+]([O-])=O)[N+]([O-])=O,1
ClCC4=CC=C3C2=C1C(=CC=CC1=CC=C2)C3=C4,1
[O-][N+](=O)C1=CC(=C(C=C1)Cl)[N+]([O-])=O,1
COC(=O)C(=CC1=CC=C(O1)[N+]([O-])=O)C#N,1
C(N1C3C1C2=C(C=CC=C2)C4=C3C=CC=C4)C5=CC=CC=C5,1
OC1C(O)C5=C4C2=C1C=CC=C2C3=CC=CC=C3C4=C(C=C5)[N+]([O-])=O,1
CN(C)C1=CC=C(C=C1)C=CC2=CC(C=C(C)O2)=C(C#N)C#N,1
CCCCOCC1CO1,1
OC(=O)C=CC1=CC(=CC=C1)[N+]([O-])=O,1
NC(O)=NO,1
FCC1CO1,1
ClC(C(=O)NCC1=CC=CC=C1)C2=CC=CC=C2,1
CC1(C)CC(O)CC(C)(C)N1O,1
CC(=O)NC1=CC=C(C=C1)SC2=CC=CC=C2,1
OC1=C(C=CC=C1)NC2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O,1
CCC(=O)N(O)C1=CC=C(C=C1)C2=CC=CC=C2,1
O=CC1CC(=O)C(=O)CO1,1
C(COCC1CO1)OCC2CO2,1
C1CN1,1
OCC(CBr)(CBr)CBr,1
CCCCCCCCCCCCCCCCCC(=O)OCC1=CC=C2C(=CCC(C=C12)C(C)=C)C,1
OC(=O)C1=CC=C(C=C1)C=NN4N=NC2=C([NH]C3=CC=CC=C23)C4=O,1
ONC1=CC=C(C=C1)SC2=CC=CC=C2,1
CC1=CC=C[N]2C1=NC3=CC=C(NO)N=C23,1
ClC1=NC=CC=C1,1
FC2=CC1=NC=CC=C1C=C2,1
CN(C)CCNC(=O)C2=C1C(C3=C(C(C1=CC=C2)=O)C=CC=C3)=O,1
NC1=CC=C(C=C1)N,1
[O-][N+](=O)C3=CC2=C(C=C1C=CC=CC1=C2C=C3)[N+]([O-])=O,1
[O-][N+](=O)C1=CC4=C3C(=C1[N+]([O-])=O)C2=CC=CC=C2C3=CC=C4,1
[O-][N+](=O)C1=CC=C(C=C1)C=C,1
CN(CS(O)(=O)=O)C1=C(C)N(C)N(C1=O)C2=CC=CC=C2,1
N1C5C1C3=C(C2=CC=CC=C2C4=CC=CC=C34)C6=C5C=CC=C6,1
NC(=O)C(=CC1=CC=C(O1)[N+]([O-])=O)C2=CC=CO2,1
NC2=CC=C1SN=C(Cl)C1=C2,1
ClC1OC1CBr,1
OC2=C1C=CC=NC1=CC=C2,1
NC3=CC2=NC1=CC=CC(=C1N=C2C=C3)N,1
[O-][N+](=O)C1=CC(=CS1)C(=O)NC2=C(C=CC=C2)Br,1
C1=CN=C(C=C1)C2=CC=NC=C2,1
CC(C)C1CCC(C)CC1=O,1
CCOS(C)(=O)=O,1
O=NN1CCOCC1,1
[O-][N+](=O)C1=CC=C(C=C1)C=CC2=CC=C(C=C2)C#N,1
CCCC=CCC=O,1
NNC(=O)CNC(=O)C=[N+]=[N-],1
C=CCCCCC1CO1,1
CC(=O)NC1=CC(=CC=C1)N,1
CC1=C(C=CC=C1N)N,1
OC2=C3C=CC4=C1C=CC=CC1=CC5=CC=C(C=C2)C3=C45,1
CC1=CC3=C(C=C1)C2=CC=CC=C2C=C3,1
[O-][N+](=O)C1=C(C=CC(=C1)N=[N+]=[N-])F,1
COC4=CC(=O)C3=C2[NH]C1=CC=NC=C1C2=C(C)N=C3C4=O,1
CCC=CC=CC=CC=CC=COCC(O)CO,1
CNC(=O)ON(C(C)=O)C(=O)NC,1
[O-][N+](=O)C1=CC(=C(C=C1)I)[N+]([O-])=O,1
CC4=C2C=C1C=CC=CC1=CC2=C3C=CC=CC3=C4,1
C1OC1C2=CC=CC=C2,1
[O-][N+](=O)C1=CC(=CC(=C1)CCl)[N+]([O-])=O,1
CC(=O)OCC2=C1C=CC=CC1=CC3=CC=CC=C23,1
ClCC=CCl,1
COC1=CC=C(C=C1)N=O,1
NC1=C(C=CC=C1)C2=CC=CC=C2,1
CNC3CC2=C1C(=CC=CC1=CC=C2)C3,1
CC(=O)OCC1=COC=C2C(=CC=[C]12)C=O,1
OCC[N]1C(=NC=C1[N+]([O-])=O)CO,1
CCN1C=C(C(O)=O)C(=O)C3=C1C=C2OCOC2=C3,1
CC3=C2[NH]C1=CC=CC=C1C2=C(C)C4=CN=CC=C34,1
O=C2NC1(CCCCC1)C(=O)N2CCN3CC3,1
NC1=CC3=C(C=C1)C2=CC=C(C=C2C3)N,1
CCN(N)C1=CC=CC=C1,1
CC(=O)NC1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2,1
CCC[N]3C=C2CC1C(C=C(C)CN1C)C4=C2C3=CC=C4,1
C[N]1C=CN=C1N=O,1
[O-][N+](=O)C2=C1[NH]N=CC1=CC=C2,1
ClCC2=C4C1=CC=CC=C1C=C5C=CC3=CC=CC(=C2)C3=C45,1
NC1=C(C=CC=C1)SCCSC2=C(C=CC=C2)N,1
C1=CC4=C(C=C1)C3=CC2=CC=CC5=C2C(=C3C=C4)C=C5,1
[O-][N+](=O)C1=CC3=C(C=C1)C2=CC4=C(C=C2CC3)CCCC4,1
[O-][N+](=O)C2=C1N=CC=CC1=CC=C2,1
S=C1NCCN1,1
C2=CC1=CC3=C(C=C1C=C2)C5=C4C(=C3)C=CC=C4C=C5,1
NC1=CC4=C(C=C1)C3=CC=C2C=CC=CC2=C3C=C4,1
O=NC1=C2C=CC3=CC5=C(C4=CC=C(C=C1)C2=C34)CCCC5,1
CC(C)N(C(C)C)C(=O)SCC(Cl)=CCl,1
COC1=CC=C(C=C1)C2OC2C(=O)C3=CC=CC=C3,1
CC1CNCC(C)O1,1
CC(C)=C(Cl)C=O,1
[O-][N+](=O)C3=CC2=C1C=CC(=CC1=CC=C2O3)N(CCCl)CCCl,1
ClC(=O)CC1=CC=CC=C1,1
NC3=CC2=NC1=CC=CC=C1C(=C2C=C3)N,1
C1=CC5=C(C=C1)C4=CC3=C2C=CC=CC2=CC=C3N=C4C=C5,1
OC1=C4C(=CC=C1)C3=CC=C2C=CC=CC2=C3C=C4,1
C1=CC4=C(C=C1)C3=CC=C2C=CC=CC2=C3C=C4,1
[O-][N+](=O)C1=CC=C(C=C1)C=CC2=CC=C(C=C2)Cl,1
NC1=CC=C(C=C1)NC2=CC=C(C=C2)[N+]([O-])=O,1
OC1=CC=C(C=C1)C(=O)NN=CC2=CC=C(O2)[N+]([O-])=O,1
NC3=C2C(C1=CC=CC(=C1C(C2=C(C=C3)N)=O)[N+]([O-])=O)=O,1
[O-][N+](=O)C1=CC(=C(C=C1)C2=C(C=CC=C2)[N+]([O-])=O)[N+]([O-])=O,1
OC2=C3C1=CC=CC=C1C4=C(C=CC5=CC=C(C=C2)C3=C45)[N+]([O-])=O,1
CC1=CC(=C(C=C1)N=NC3=C2C=CC=CC2=CC=C3O)C,1
OC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,1
C1=CC2=C(C=C1)C3=CC=CC4=CC=CC2=C34,1
CC2C1=C(C=CC=C1)C3=C2C=C(C=C3)F,1
OC4C=CC3=C2C=CC1=CC=CC=C1C2=CC=C3C4O,1
CCN(CC)N=O,1
OC2=C1C=CC=CC1=CC3=CC=CC=C23,1
[O-][N+](=O)C1=CC=C2C=CC3=C(C=CC4=CC=C1C2=C34)[N+]([O-])=O,1
OC2C=CC1=C3C=CC4=CC=C(C5=CC=C(C=C1C2O)C3=C45)[N+]([O-])=O,1
OCC4OC(OC2=C1C(C3=C(OC1=CC(=C2)O)C(=CC=C3O)O)=O)C(O)C(O)C4O,1
ClCCN(CCCl)P1(=O)OCCCN1CCCl,1
NC1=C(C=C(C=C1Cl)[N+]([O-])=O)[N+]([O-])=O,1
OC2C=CC1=C4C(=CC=C1C2O)C3=CC(=CC=C3C=C4)O,1
OCCN(CCO)C1=CC=C(C=C1)N=NC2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O,1
NC2=NC(=C1[NH]C=NC1=N2)NO,1
CN(C)N,1
CN2N(C1=CC=CC=C1)C(=O)C(=C2C)N=O,1
ClCCNC(=O)N(CCCl)N=O,1
C1=CC2=C(C=C1)C4=C3C(=C2)C=CC=C3C=C4,1
OCC1=C2C=CC3=CC=CC4=CC=C(C=C1)C2=C34,1
CC3=CC2=C(C1=CC=CC=C1C(=C2C=C3)C)C,1
COC3=C(C=C2N=C1C=CC(=CC1=NC2=C3)N)N,1
BrCC1CO1,1
CN(C)N=O,1
[O-][N+](=O)C1=C(C=CC=C1)[N+]([O-])=O,1
CC(=O)C1=C(C(=C(O1)[N+]([O-])=O)C2=CC=CC=C2)C3=CC=CC=C3,1
OS(=O)(=O)C1=C2C=CC3=CC=CC4=CC=C(C=C1)C2=C34,1
C1OC1C2CO2,1
[O-][N+](=O)C1=CC(=C(C=C1)Br)[N+]([O-])=O,1
NC1=C(C=C(C(=C1)[N+]([O-])=O)N)Cl,1
[O-][N+](=O)C1=CC2=CC=C3C=CC=C4CCC(=C1)C2=C34,1
[O-][N+](=O)C1=C2C=CC3=C(C=CC4=CC=C(C=C1)C2=C34)N=O,1
CCN(CC)C3=CC=C2N=C1C=CC(=CC1=[O+]C2=C3)N(CC)CC,1
CCN1CCOCC1,1
OCCCBr,1
C1=CC3=C(C=C1)C2=NC=CC=C2C=C3,1
NC3=C(C=C2N=C1C=CC=CC1=NC2=C3)O,1
CN(C)C2=C(C1=NC(=C(N=C1C=C2)C)C)C,1
CC1=CC(=C(C=C1)N)N,1
NC1=C(C(=CC=C1)N)C(O)=O,1
OC(=O)C=CC1=CC=C(O1)[N+]([O-])=O,1
[O-][N+](=O)C1=C(C=CC=C1)SSC(F)=C(Cl)Cl,1
ONC1=CC3=C(C=C1)C2=CC=CC=C2C3,1
COC(=O)NC2=NC1=CC(=CC=C1[NH]2)C(=NO)C3=CC=C(C=C3)F,1
C1=CC2=CC=C3N=CC=C4C=CC(=C1)C2=C34,1
NC1=C(C=CC(=C1)[N+]([O-])=O)C(O)=O,1
CN(C)CCCNC2=C1C(=CC=C(C1=NC3=CC=CC=C23)F)[N+]([O-])=O,1
CC4=C1C=CC=CC1=C3N=C2C=CC=CC2=C(C3=C4C)N,1
NC4=CC=C3C2=C1C(=CC=CC1=CC=C2)C3=C4,1
CCC1=C3C(=CC2=CC=CC=C12)C4=C(C=C3)C(O)C(O)C5OC45,1
ON(C=O)C1=CC=C(C=C1)[N+]([O-])=O,1
CN(N=O)C(C)=O,1
BrC(C=O)=CC1=CC=CC=C1,1
C1OC1COC2=CC(=CC=C2)OCC3CO3,1
CC1=C(C=C(C=C1)N=C=O)N=C=O,1
N1C4C1C2=C(C=CC3=CC=CC=C23)C5=C4C=CC=C5,1
OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl,1
NCCNCCNCCNCCNCCN,1
CC(C)NCC2CCC1=C(C=C(C(=C1)CO)[N+]([O-])=O)N2,1
[O-][N+](=O)C1=CC(=CS1)C(=O)NC2=CC=C(C=C2)Cl,1
CC1=CC=C(C=C1)N=NNCC2=CC=CC=C2,1
CNC(=O)OC2=C1C=CC=CC1=CC=C2,1
CCOC(=O)N(C)C,1
ClC(=O)C1=C(C=C(C=C1)Cl)Cl,1
[O-][N+](=O)C2=CC(=C1C(=CC(=CC1=C2)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,1
COS(=O)(=O)C(F)(F)F,1
CC1=CC(=C(C=C1)NO)C,1
ClC(=O)C1=C(C=CC=C1)C(Cl)=O,1
CC(=O)C=O,1
O=C1OC5=C4C3=C1C=C2C=CC=CC2=C3C=CC4=CC=C5,1
ClCC1=CC=CC=C1,1
C[N]1C(=NC2=C1C=CC3=NC(=C(C)N=C23)C)N,1
ClC(CBr)CBr,1
CC(=O)OC1=C2C=CC3=CC=CC4=CC=C(C(=C1)[N+]([O-])=O)C2=C34,1
CC1=CC=C[N]2C1=NC3=C(C)C(=CN=C23)N,1
OC1=C([NH]C2=CC=CC=C12)C4=NC3=C(C=CC=C3)C4=O,1
OCC1=C4C(=C(C2=CC=CC=C12)CO)C3=CC=CC=C3C=C4,1
NC1=CC3=C(C=C1)C2=CC=CC=C2O3,1
CC4=C3C=C2C1=CC=CC=C1C=CC2=CC3=CC=C4,1
C1CCC(CC1)N2C4C2C3=C(C=CC=C3)C5=C4C=CC=C5,1
COC1=C(C=CC=C1)N,1
ONC1=CC=C(C=C1)C2=CC=CC=C2,1
CN1CC(CBr)CC2C1CC3=C[NH]C4=CC=CC2=C34,1
CCN(CC)CCNC2=C1C(C3=C(SC1=C(C=C2)C)C=CC=C3)=O,1
OCC1=C3C=CC4=CC=CC5=CC=C(C2=CC=CC=C12)C3=C45,1
C1=CC5=C4C(=C1)C2=CC=CC3=CC=CC(=C23)C4=CC=C5,1
C[N]2C(=NC3=C1N=C(C)C=NC1=CC(=C23)C)N,1
CNN=O,1
COC(=O)C(=C)C#N,1
CN(C)C1=CC=C(C=C1)N=NC3=CC=C2N=CSC2=C3,1
COP(=S)(OC)SCN2N=NC1=C(C=CC=C1)C2=O,1
OCC1SCCN1N=O,1
[O-][N+](=O)C1=C(C(=CC=C1)[N+]([O-])=O)C=O,1
CC1=CC2=C(C=C1)C(=CC=C2)[N+]([O-])=O,1
OC1=C(C(=CC=C1)[N+]([O-])=O)[N+]([O-])=O,1
OC3=C(C2=CC1=CC=CC=C1C(=C2C=C3)O)O,1
OC1=C4C(=CC=C1)C3=CC2=CC=CC5=C2C(=C3C=C4)C=C5,1
CN2C(=O)CN=C(C1=C(C=CC=C1)F)C3=C2C=CC(=C3)[N+]([O-])=O,1
[O-][N+](=O)C1=CC2=C(C=C1)C(=O)OC2=O,1
COC(=O)C1=CC=C(C=C1)C=NN4N=NC2=C([NH]C3=CC=CC=C23)C4=O,1
ClCC2=C1C3=CC=C4C=CC=C5C=CC(=CC1=CC=C2)C3=C45,1
NC1=NC(=CC=C1)N,1
[O-][N+](=O)C1=CC=C(O1)C=CC(=O)NN=CC2=CC=C(O2)[N+]([O-])=O,1
OOC1CCCC2=C1C=CC=C2,1
[O-][N+](=O)C2=CC=C1SN=C(Cl)C1=C2,1
[O-][N+](=O)C1=CC(=CC=C1)CCl,1
CC(O)=NO,1
CN(C)CCNC(=O)C2=C1SC3=C(C(C1=CC=C2)=O)C=CC=C3,1
COC1=CC=C(C=C1)CNC(=O)C(C)Br,1
NC3=CC2=NC1=CC=C(C=C1N=C2C=C3)N,1
OCCC1=C[NH]C2=CC(=CC=C12)[N+]([O-])=O,1
CC1=C(C=CC=C1)N=NC2=CC(=C(C=C2)N)C,1
CC1=C(C3=C(C=C1)C(=O)C2=C(C=CC=C2)C3=O)N,1
[O-][N+](=O)C3=CC2=C1C(=CC=CC1=CC=C2C=C3)[N+]([O-])=O,1
C2=CC1=NC=CN=C1C=C2,1
[O-][N+](=O)C1=CC=C(C=C1)CCl,1
OC(=O)C1=CC=C(C=C1)NC3=C2C=CC(=CC2=NC4=CC=CC=C34)N=[N+]=[N-],1
COC1=C4C(=CC=C1)C3=C2OCOC2=CC(=C3C=C4)C(O)=O,1
CC2=[N+](C1=CC=CC=C1[N+](=C2C(=O)NCCO)[O-])[O-],1
CC(C)(C)C1=CC(=O)C=CC1=O,1
CN(C)CCCNC2=C1C=C(C=CC1=NC3=CC=CC=C23)[N+]([O-])=O,1
O=NC2=C3C=CC4=C1C=CC=CC1=CC5=CC=C(C=C2)C3=C45,1
CC1(CO1)C2=CC=CC=C2,1
NC2=C1SN=C(C1=CC=C2)Cl,1
CC2C1=C(C=CC=C1)C3=C2C=C(C(=C3)C)C,1
CC(O)C1=CC2=CC=C3C=CC=C4C=CC(=C1)C2=C34,1
[O-][N+](=O)C1=CC(=CS1)C(=O)NC2=CC=C(C=C2)[N+]([O-])=O,1
C1=CC2=C(C=C1)C4=CC=C5C=CC6=CC3=CC=CC2=C3C4=C56,1
[O-][N+](=O)C2=CC3=CC=C4C1=CC=CC=C1C=C5C=CC(=C2)C3=C45,1
CC1=C(C=CC(=C1)[N+]([O-])=O)N,1
OC1=CC=C(C=C1)N=O,1
NC2=CC=C1SN=CC1=C2,1
[N-]=[N+]=C1C=CC(=O)C=C1,1
O=C2CC(=NC1=CC=CC=C1)C(=O)C3=C2C=CC=C3,1
[O-][N+](=O)C2=CC1=CC(=CC=C1O2)N(CCCl)CCCl,1
OC(=O)C(Br)=C(Br)C=O,1
COC1=C4C(=CC=C1)C3=C2OCOC2=CC5=C3C(=C4)NC5=O,1
CN(C)N=NC1=CC=C(C=C1)[N+]([O-])=O,1
C1=CC2=C(C=C1)C5=C(C=C2)C4=C3C=CC=CC3=CC=C4C=C5,1
COC1=C(C3=C(C(=C1)N)C(=O)C2=C(C=CC=C2)C3=O)N,1
NC1=CC=C(C=C1)OC2=CC(=C(C=C2)N)N,1
CC(=O)N1CCCC1C(=O)N(CC(O)=O)N=O,1
COC1=C(C=CC(=C1)CC2CO2)O,1
CN(C)CCCNC2=C1C=CC=CC1=NC3=CC=CC=C23,1
CCC1=C(C3=C(C=C1)C(=O)C2=C(C=CC=C2)C3=O)[N+]([O-])=O,1
OC5C(O)C2=C1C6(C4=C(C1=CC=C2)C3=C(C=CC=C3)C=C4)OC56,1
NC(CSC(Cl)=C(Cl)C(Cl)(Cl)Cl)C(O)=O,1
C[N]2C1=CC=CC=C1C3=CC(=CC=C23)N,1
NC1=CC=C(C=C1)OC2=C(C=C(C=C2)Cl)Cl,1
C1=CC3=C(C=C1)C2=CC5=C(C=C2C=C3)C4=CC=CC=C4C=C5,1
OC1C=CC=CC1O,1
CCNN=O,1
S3C1=CC=CC=C1C4=CC=C2C=CC=CC2=C34,1
CC(=O)OCC1=CC=C(C=C1)N=NC2=CC=C(C=C2)COC(C)=O,1
CCC4(O)CC(O)C2=C(C=C1C(C3=C(C(C1=C2O)=O)C(=CC=C3)O)=O)C4C(=O)OC,1
OC5C=CC1=C(C2=CC=C3C=CC(=C4C=CC(=C1)C2=C34)[N+]([O-])=O)C5O,1
O[N+]([O-])=C=CC1=CC=C(O1)[N+]([O-])=O,1
NC(CS)C(O)=O,1
CCC3=C1C4=C(C=CC1=C2C=CC=CC2=C3)C(O)C(O)C5OC45,1
O=C3[N]2C1=CC=CC=C1N=C2C8=C6C3=CC=C7C5=NC4=CC=CC=C4[N]5C(C(=C67)C=C8)=O,1
OCCCCl,1
CCOC1=CC=C(C=C1)NC(=O)CC(C)O,1
CC1=C(C(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N)[N+]([O-])=O,1
ClCC1CO1,1
CC(C)=CC2C(C(=O)OC1=C(C)C(CC=C)C(=O)C1)C2(C)C,1
O=NC1=CC=C(C=C1)OC2=CC=CC=C2,1
[O-][N+](=O)C2=C4C=CC=C5C1=CC=CC=C1C3=CC=CC(=C2)C3=C45,1
CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,1
COC(=O)NC1=CC(=CC=C1)OC(=O)NC2=CC(=CC=C2)C,1
FC5=C3C=CC=C4C2=C1C=CC=CC1=CC=C2C(=C34)C=C5,1
ClC(=O)OCC2C1=C(C=CC=C1)C3=C2C=CC=C3,1
COC4=CC(=O)C1=C(C3=C(C(=N1)C)C2=CC=CC=C2[NH]3)C4=O,1
CC1=CC(=C(C=C1)N)O,1
CCOP(=S)(OCC)OC1=N[N](C(C)C)C(=N1)Cl,1
[O-][N+](=O)C1=CC5=C2C(=C1)CCC4=C2C(=C3CCCCC3=C4)CC5,1
S=P(N1CC1)(N2CC2)N3CC3,1
C1=CC4=C(C=C1)C3=CC=C2C=NC=CC2=C3C=C4,1
CN(C)CCNC(=O)C2=C1NC3=C(OC1=CC=C2)C=CC=C3,1
CC1=CC=C(C=C1)CCC2CO2,1
OC4=CC3=C2C=CC1=CC=CC=C1C2=CC=C3C=C4,1
